epoch,best_epoch,loss,metric,best_metric
155,170,   0.00997,   0.87752,   0.90382
156,170,   0.00884,   0.87615,   0.90382
157,170,   0.00843,   0.88033,   0.90382
158,170,   0.00912,   0.87148,   0.90382
159,170,   0.00925,   0.87550,   0.90382
160,170,   0.00840,   0.87609,   0.90382
161,170,   0.00858,   0.88065,   0.90382
162,170,   0.00901,   0.87740,   0.90382
163,170,   0.00823,   0.88305,   0.90382
164,170,   0.00828,   0.88728,   0.90382
165,170,   0.00861,   0.88370,   0.90382
166,170,   0.00811,   0.88841,   0.90382
167,170,   0.00824,   0.89015,   0.90382
168,170,   0.00867,   0.88385,   0.90382
169,170,   0.00745,   0.89915,   0.90382
170,170,   0.00754,   0.90382,   0.90382
171,170,   0.00820,   0.89296,   0.90382
172,170,   0.00972,   0.87837,   0.90382
173,170,   0.00875,   0.88580,   0.90382
174,170,   0.00816,   0.88684,   0.90382
175,170,   0.00787,   0.88950,   0.90382
176,170,   0.00866,   0.89003,   0.90382
177,170,   0.00858,   0.88651,   0.90382
178,170,   0.00816,   0.89134,   0.90382
179,170,   0.00781,   0.88722,   0.90382
180,170,   0.00776,   0.89628,   0.90382
