,0,1,2,3,4
epoch,500.0,500.0,500.0,500.0,500.0
val_energy_within_threshold,0.5925925925925926,0.6188870151770658,0.654300168634064,0.612141652613828,0.6408094435075885
val_mae,0.03795722129698153,0.038768420788892005,0.032142708302428706,0.03403819118905027,0.04648445920027529
best energy_within_threshold,0.664983164983165,0.6745362563237775,0.7166947723440135,0.7082630691399663,0.7082630691399663
best_epoch,381.0,454.0,244.0,262.0,240.0
trn_loss,0.036804769188165665,0.03833455964922905,0.03911231830716133,0.038948241621255875,0.03546518832445145
trn_energy_within_threshold,0.6520655751228333,0.6313048005104065,0.6270201802253723,0.6423472166061401,0.6264361143112183
