epoch,best_epoch,loss,metric,best_metric
1,317,   0.67970,   0.00814,   0.96289
2,317,   0.22982,   0.09783,   0.96289
3,317,   0.13987,   0.26696,   0.96289
4,317,   0.12342,   0.26261,   0.96289
5,317,   0.12593,   0.24325,   0.96289
6,317,   0.12003,   0.28681,   0.96289
7,317,   0.11608,   0.32588,   0.96289
8,317,   0.10183,   0.35721,   0.96289
9,317,   0.08505,   0.36165,   0.96289
10,317,   0.07016,   0.27290,   0.96289
11,317,   0.09820,   0.13281,   0.96289
12,317,   0.05381,   0.29995,   0.96289
13,317,   0.04648,   0.32925,   0.96289
14,317,   0.04302,   0.32268,   0.96289
15,317,   0.03699,   0.52071,   0.96289
16,317,   0.03585,   0.47991,   0.96289
17,317,   0.03441,   0.65427,   0.96289
18,317,   0.03436,   0.65400,   0.96289
19,317,   0.03448,   0.67525,   0.96289
20,317,   0.03337,   0.64930,   0.96289
21,317,   0.03309,   0.66187,   0.96289
22,317,   0.03544,   0.68842,   0.96289
23,317,   0.03599,   0.68771,   0.96289
24,317,   0.03612,   0.70028,   0.96289
25,317,   0.03581,   0.69448,   0.96289
26,317,   0.03316,   0.52817,   0.96289
27,317,   0.03266,   0.48577,   0.96289
28,317,   0.03011,   0.60047,   0.96289
29,317,   0.03666,   0.44972,   0.96289
30,317,   0.02889,   0.58730,   0.96289
31,317,   0.02864,   0.59943,   0.96289
32,317,   0.02684,   0.56954,   0.96289
33,317,   0.02984,   0.58342,   0.96289
34,317,   0.03548,   0.42330,   0.96289
35,317,   0.03081,   0.51838,   0.96289
36,317,   0.02853,   0.65128,   0.96289
37,317,   0.03046,   0.74586,   0.96289
38,317,   0.03002,   0.74080,   0.96289
39,317,   0.02781,   0.74515,   0.96289
40,317,   0.02624,   0.75675,   0.96289
41,317,   0.02818,   0.74340,   0.96289
42,317,   0.02875,   0.74748,   0.96289
43,317,   0.02831,   0.77003,   0.96289
44,317,   0.02762,   0.77681,   0.96289
45,317,   0.02730,   0.77888,   0.96289
46,317,   0.02656,   0.78306,   0.96289
47,317,   0.02655,   0.77912,   0.96289
48,317,   0.02521,   0.78415,   0.96289
49,317,   0.02631,   0.62482,   0.96289
50,317,   0.02747,   0.53776,   0.96289
51,317,   0.02721,   0.60932,   0.96289
52,317,   0.02606,   0.63485,   0.96289
53,317,   0.02557,   0.62494,   0.96289
54,317,   0.02252,   0.71899,   0.96289
55,317,   0.02302,   0.65714,   0.96289
56,317,   0.02304,   0.67620,   0.96289
57,317,   0.02126,   0.72058,   0.96289
58,317,   0.02186,   0.75468,   0.96289
59,317,   0.02223,   0.75962,   0.96289
60,317,   0.02146,   0.74731,   0.96289
61,317,   0.02074,   0.73150,   0.96289
62,317,   0.02095,   0.78018,   0.96289
63,317,   0.02158,   0.79906,   0.96289
64,317,   0.02163,   0.78013,   0.96289
65,317,   0.02141,   0.80309,   0.96289
66,317,   0.02182,   0.79184,   0.96289
67,317,   0.02238,   0.76565,   0.96289
68,317,   0.02203,   0.79569,   0.96289
69,317,   0.02212,   0.80270,   0.96289
70,317,   0.02222,   0.79217,   0.96289
71,317,   0.02194,   0.79821,   0.96289
72,317,   0.02198,   0.81821,   0.96289
73,317,   0.02070,   0.82857,   0.96289
74,317,   0.02247,   0.82153,   0.96289
75,317,   0.02288,   0.83475,   0.96289
76,317,   0.02347,   0.83271,   0.96289
77,317,   0.02476,   0.83324,   0.96289
78,317,   0.02399,   0.83076,   0.96289
79,317,   0.02372,   0.83552,   0.96289
80,317,   0.02532,   0.83819,   0.96289
81,317,   0.02458,   0.84138,   0.96289
82,317,   0.02429,   0.84100,   0.96289
83,317,   0.02361,   0.84961,   0.96289
84,317,   0.02087,   0.79711,   0.96289
85,317,   0.02231,   0.68463,   0.96289
86,317,   0.02086,   0.74707,   0.96289
87,317,   0.02372,   0.65075,   0.96289
88,317,   0.02267,   0.76586,   0.96289
89,317,   0.02169,   0.75814,   0.96289
90,317,   0.02247,   0.71245,   0.96289
91,317,   0.02190,   0.74411,   0.96289
92,317,   0.02131,   0.77977,   0.96289
93,317,   0.02027,   0.75790,   0.96289
94,317,   0.02116,   0.73304,   0.96289
95,317,   0.02066,   0.79504,   0.96289
96,317,   0.02132,   0.82321,   0.96289
97,317,   0.02054,   0.80214,   0.96289
98,317,   0.02035,   0.82271,   0.96289
99,317,   0.01992,   0.81806,   0.96289
100,317,   0.01940,   0.82147,   0.96289
101,317,   0.02131,   0.80238,   0.96289
102,317,   0.02050,   0.81214,   0.96289
103,317,   0.02099,   0.80726,   0.96289
104,317,   0.02172,   0.76201,   0.96289
105,317,   0.02179,   0.83117,   0.96289
106,317,   0.02134,   0.85032,   0.96289
107,317,   0.02108,   0.83970,   0.96289
108,317,   0.02235,   0.86600,   0.96289
109,317,   0.02104,   0.87219,   0.96289
110,317,   0.02109,   0.86698,   0.96289
111,317,   0.02049,   0.87322,   0.96289
112,317,   0.02108,   0.88033,   0.96289
113,317,   0.02134,   0.87583,   0.96289
114,317,   0.02070,   0.87817,   0.96289
115,317,   0.02124,   0.87997,   0.96289
116,317,   0.02016,   0.88332,   0.96289
117,317,   0.02087,   0.88130,   0.96289
118,317,   0.02013,   0.87740,   0.96289
119,317,   0.02097,   0.89107,   0.96289
120,317,   0.02012,   0.89465,   0.96289
121,317,   0.02068,   0.89086,   0.96289
122,317,   0.02017,   0.89628,   0.96289
123,317,   0.02081,   0.89530,   0.96289
124,317,   0.01985,   0.90462,   0.96289
125,317,   0.02062,   0.90078,   0.96289
126,317,   0.02074,   0.91087,   0.96289
127,317,   0.01967,   0.89151,   0.96289
128,317,   0.02087,   0.90859,   0.96289
129,317,   0.02048,   0.90734,   0.96289
130,317,   0.02024,   0.91966,   0.96289
131,317,   0.02065,   0.91483,   0.96289
132,317,   0.02083,   0.91439,   0.96289
133,317,   0.02092,   0.91998,   0.96289
134,317,   0.02062,   0.91906,   0.96289
135,317,   0.01967,   0.92480,   0.96289
136,317,   0.01966,   0.92297,   0.96289
137,317,   0.03333,   0.48742,   0.96289
138,317,   0.02946,   0.50382,   0.96289
139,317,   0.03215,   0.46786,   0.96289
140,317,   0.02493,   0.68818,   0.96289
141,317,   0.02308,   0.74769,   0.96289
142,317,   0.02139,   0.78134,   0.96289
143,317,   0.02087,   0.78877,   0.96289
144,317,   0.02107,   0.78344,   0.96289
145,317,   0.02027,   0.84263,   0.96289
146,317,   0.02095,   0.75210,   0.96289
147,317,   0.02017,   0.82614,   0.96289
148,317,   0.02143,   0.82049,   0.96289
149,317,   0.02018,   0.83890,   0.96289
150,317,   0.01785,   0.87290,   0.96289
151,317,   0.01923,   0.80430,   0.96289
152,317,   0.01956,   0.72958,   0.96289
153,317,   0.01828,   0.88912,   0.96289
154,317,   0.01858,   0.87133,   0.96289
155,317,   0.01878,   0.90039,   0.96289
156,317,   0.01830,   0.86210,   0.96289
157,317,   0.01785,   0.90149,   0.96289
158,317,   0.01842,   0.88332,   0.96289
159,317,   0.01854,   0.88039,   0.96289
160,317,   0.01832,   0.89654,   0.96289
161,317,   0.01907,   0.87568,   0.96289
162,317,   0.01712,   0.88950,   0.96289
163,317,   0.01791,   0.89986,   0.96289
164,317,   0.01927,   0.87018,   0.96289
165,317,   0.01785,   0.88358,   0.96289
166,317,   0.01863,   0.86710,   0.96289
167,317,   0.01651,   0.90012,   0.96289
168,317,   0.01837,   0.90740,   0.96289
169,317,   0.01877,   0.89992,   0.96289
170,317,   0.01849,   0.91190,   0.96289
171,317,   0.01901,   0.89486,   0.96289
172,317,   0.01818,   0.91536,   0.96289
173,317,   0.01759,   0.92448,   0.96289
174,317,   0.01769,   0.92942,   0.96289
175,317,   0.01836,   0.93528,   0.96289
176,317,   0.01703,   0.93593,   0.96289
177,317,   0.01748,   0.93599,   0.96289
178,317,   0.01896,   0.92205,   0.96289
179,317,   0.01782,   0.92910,   0.96289
180,317,   0.01786,   0.91587,   0.96289
181,317,   0.01792,   0.92791,   0.96289
182,317,   0.01704,   0.93490,   0.96289
183,317,   0.01837,   0.94114,   0.96289
184,317,   0.01737,   0.93501,   0.96289
185,317,   0.02029,   0.93534,   0.96289
186,317,   0.01674,   0.93652,   0.96289
187,317,   0.01898,   0.94152,   0.96289
188,317,   0.01850,   0.94212,   0.96289
189,317,   0.01805,   0.94336,   0.96289
190,317,   0.01886,   0.94315,   0.96289
191,317,   0.01899,   0.94472,   0.96289
192,317,   0.01940,   0.94342,   0.96289
193,317,   0.01778,   0.94798,   0.96289
194,317,   0.01808,   0.94765,   0.96289
195,317,   0.01818,   0.94824,   0.96289
196,317,   0.01733,   0.94824,   0.96289
197,317,   0.01886,   0.94895,   0.96289
198,317,   0.01893,   0.94830,   0.96289
199,317,   0.01832,   0.94413,   0.96289
200,317,   0.01905,   0.95085,   0.96289
201,317,   0.02006,   0.94667,   0.96289
202,317,   0.01856,   0.95345,   0.96289
203,317,   0.01937,   0.94895,   0.96289
204,317,,   0.94857,   0.96289
205,317,,   0.95443,   0.96289
206,317,   0.01857,   0.95540,   0.96289
207,317,   0.01948,   0.95286,   0.96289
208,317,   0.01918,   0.95085,   0.96289
209,317,   0.01993,   0.94641,   0.96289
210,317,   0.01836,   0.94889,   0.96289
211,317,   0.01743,   0.95410,   0.96289
212,317,   0.01900,   0.95194,   0.96289
213,317,   0.02065,   0.95031,   0.96289
214,317,   0.02006,   0.95644,   0.96289
215,317,   0.01965,   0.95611,   0.96289
216,317,   0.01854,   0.95312,   0.96289
217,317,   0.01878,   0.85156,   0.96289
218,317,   0.01741,   0.89080,   0.96289
219,317,   0.01763,   0.89412,   0.96289
220,317,   0.01778,   0.86970,   0.96289
221,317,   0.01628,   0.91483,   0.96289
222,317,   0.01707,   0.92551,   0.96289
223,317,   0.01713,   0.90702,   0.96289
224,317,   0.01752,   0.90696,   0.96289
