epoch,best_epoch,loss,metric,best_metric
1,332,   0.59643,   0.01237,   0.93945
2,332,   0.34375,   0.01562,   0.93945
3,332,   0.16591,   0.11668,   0.93945
4,332,   0.12869,   0.31868,   0.93945
5,332,   0.11983,   0.32052,   0.93945
6,332,   0.12491,   0.26125,   0.93945
7,332,   0.11174,   0.36950,   0.93945
8,332,   0.10733,   0.44043,   0.93945
9,332,   0.10589,   0.44135,   0.93945
10,332,   0.10373,   0.43723,   0.93945
11,332,   0.12800,   0.20961,   0.93945
12,332,   0.13129,   0.17060,   0.93945
13,332,   0.08455,   0.23739,   0.93945
14,332,   0.06593,   0.23192,   0.93945
15,332,   0.04373,   0.36367,   0.93945
16,332,   0.03408,   0.41161,   0.93945
17,332,   0.02658,   0.55383,   0.93945
18,332,   0.02721,   0.53708,   0.93945
19,332,   0.02474,   0.61515,   0.93945
20,332,   0.02439,   0.60751,   0.93945
21,332,   0.02087,   0.68342,   0.93945
22,332,   0.02031,   0.69241,   0.93945
23,332,   0.02015,   0.69070,   0.93945
24,332,   0.01964,   0.68889,   0.93945
25,332,   0.01925,   0.69084,   0.93945
26,332,   0.03140,   0.45463,   0.93945
27,332,   0.03308,   0.41013,   0.93945
28,332,   0.02862,   0.47124,   0.93945
29,332,   0.03025,   0.46647,   0.93945
30,332,   0.02623,   0.55034,   0.93945
31,332,   0.03369,   0.37172,   0.93945
32,332,   0.02694,   0.49766,   0.93945
33,332,   0.02166,   0.64737,   0.93945
34,332,   0.02224,   0.62607,   0.93945
35,332,   0.02197,   0.62195,   0.93945
36,332,   0.02481,   0.53672,   0.93945
37,332,   0.01942,   0.65930,   0.93945
38,332,   0.01769,   0.70327,   0.93945
39,332,   0.01816,   0.69345,   0.93945
40,332,   0.01689,   0.71671,   0.93945
41,332,   0.01660,   0.72769,   0.93945
42,332,   0.01507,   0.73440,   0.93945
43,332,   0.01431,   0.74216,   0.93945
44,332,   0.01457,   0.74065,   0.93945
45,332,   0.01346,   0.75278,   0.93945
46,332,   0.01324,   0.75843,   0.93945
47,332,   0.01323,   0.74944,   0.93945
48,332,   0.01286,   0.75793,   0.93945
49,332,   0.02230,   0.58644,   0.93945
50,332,   0.03992,   0.27918,   0.93945
51,332,   0.02950,   0.43214,   0.93945
52,332,   0.02484,   0.54655,   0.93945
53,332,   0.02137,   0.63121,   0.93945
54,332,   0.01860,   0.67007,   0.93945
55,332,   0.02076,   0.64350,   0.93945
56,332,   0.02031,   0.59606,   0.93945
57,332,   0.02087,   0.60053,   0.93945
58,332,   0.01793,   0.66545,   0.93945
59,332,   0.01920,   0.62192,   0.93945
60,332,   0.02375,   0.53036,   0.93945
61,332,   0.02290,   0.53069,   0.93945
62,332,   0.02079,   0.57789,   0.93945
63,332,   0.02258,   0.52933,   0.93945
64,332,   0.01596,   0.72023,   0.93945
65,332,   0.01499,   0.76012,   0.93945
66,332,   0.01454,   0.77705,   0.93945
67,332,   0.01467,   0.76533,   0.93945
68,332,   0.01245,   0.78350,   0.93945
69,332,   0.01360,   0.77965,   0.93945
70,332,   0.01252,   0.78578,   0.93945
71,332,   0.01315,   0.77847,   0.93945
72,332,   0.01301,   0.79699,   0.93945
73,332,   0.01241,   0.77971,   0.93945
74,332,   0.01202,   0.78942,   0.93945
75,332,   0.01222,   0.78379,   0.93945
76,332,   0.01133,   0.77873,   0.93945
77,332,   0.01145,   0.79229,   0.93945
78,332,   0.01113,   0.79223,   0.93945
79,332,   0.01090,   0.80167,   0.93945
80,332,   0.01104,   0.79371,   0.93945
81,332,   0.01100,   0.79738,   0.93945
82,332,   0.01092,   0.79906,   0.93945
83,332,   0.01087,   0.79776,   0.93945
84,332,   0.01673,   0.68427,   0.93945
85,332,   0.01826,   0.66785,   0.93945
86,332,   0.02280,   0.58049,   0.93945
87,332,   0.02083,   0.60426,   0.93945
88,332,   0.02278,   0.50556,   0.93945
89,332,   0.01733,   0.68732,   0.93945
90,332,   0.02949,   0.39743,   0.93945
91,332,   0.02041,   0.59668,   0.93945
92,332,   0.02004,   0.60491,   0.93945
93,332,   0.01895,   0.61500,   0.93945
94,332,   0.01870,   0.64358,   0.93945
95,332,   0.01752,   0.66291,   0.93945
96,332,   0.02276,   0.47538,   0.93945
97,332,   0.01994,   0.60440,   0.93945
98,332,   0.02270,   0.48257,   0.93945
99,332,   0.01619,   0.72961,   0.93945
100,332,   0.01494,   0.75687,   0.93945
101,332,   0.01816,   0.63272,   0.93945
102,332,   0.01465,   0.75734,   0.93945
103,332,   0.01683,   0.70191,   0.93945
104,332,   0.01437,   0.77814,   0.93945
105,332,   0.01406,   0.78474,   0.93945
106,332,   0.01480,   0.77240,   0.93945
107,332,   0.01170,   0.80057,   0.93945
108,332,   0.01222,   0.80232,   0.93945
