epoch,best_epoch,loss,metric,best_metric
1,336,   0.47574,   0.00749,   0.80270
2,336,   0.45076,   0.02832,   0.80270
3,336,   0.45256,   0.00098,   0.80270
4,336,   0.44160,   0.00130,   0.80270
5,336,   0.46091,   0.01790,   0.80270
6,336,   0.44913,   0.00358,   0.80270
7,336,   0.39498,   0.01628,   0.80270
8,336,   0.19730,   0.13571,   0.80270
9,336,   0.13382,   0.24592,   0.80270
10,336,   0.12568,   0.35212,   0.80270
11,336,   0.18740,   0.11375,   0.80270
12,336,   0.13367,   0.22073,   0.80270
13,336,   0.12022,   0.29827,   0.80270
14,336,   0.12078,   0.28075,   0.80270
15,336,   0.11574,   0.39814,   0.80270
16,336,   0.11660,   0.40489,   0.80270
17,336,   0.11572,   0.39219,   0.80270
18,336,   0.11359,   0.39779,   0.80270
19,336,   0.11556,   0.39725,   0.80270
20,336,   0.11286,   0.41776,   0.80270
21,336,   0.11405,   0.41184,   0.80270
22,336,   0.10947,   0.43490,   0.80270
23,336,   0.11259,   0.41285,   0.80270
24,336,   0.10941,   0.43191,   0.80270
25,336,   0.11333,   0.42048,   0.80270
26,336,   0.11919,   0.25471,   0.80270
27,336,   0.11272,   0.36026,   0.80270
28,336,   0.11125,   0.24183,   0.80270
29,336,   0.13117,   0.19043,   0.80270
30,336,   0.07988,   0.26539,   0.80270
31,336,   0.04684,   0.27802,   0.80270
32,336,   0.03667,   0.33576,   0.80270
33,336,   0.03469,   0.37429,   0.80270
34,336,   0.03201,   0.34325,   0.80270
35,336,   0.02922,   0.45221,   0.80270
36,336,   0.02747,   0.50935,   0.80270
37,336,   0.02901,   0.46109,   0.80270
38,336,   0.02692,   0.49873,   0.80270
39,336,   0.02385,   0.60905,   0.80270
40,336,   0.02245,   0.63139,   0.80270
41,336,   0.02236,   0.64696,   0.80270
42,336,   0.02194,   0.65498,   0.80270
43,336,   0.02145,   0.63953,   0.80270
44,336,   0.02132,   0.62831,   0.80270
45,336,   0.02061,   0.65009,   0.80270
46,336,   0.02061,   0.64696,   0.80270
47,336,   0.02060,   0.64924,   0.80270
48,336,   0.02040,   0.65276,   0.80270
49,336,   0.03616,   0.36032,   0.80270
50,336,   0.02994,   0.46555,   0.80270
51,336,   0.02539,   0.54628,   0.80270
52,336,   0.02878,   0.42294,   0.80270
53,336,   0.02183,   0.61793,   0.80270
