epoch,best_epoch,loss,metric,best_metric
258,334,   0.00724,   0.93105,   0.95540
259,334,   0.00730,   0.92889,   0.95540
260,334,   0.00688,   0.93593,   0.95540
261,334,   0.00842,   0.93327,   0.95540
262,334,   0.00927,   0.91684,   0.95540
263,334,   0.00837,   0.92519,   0.95540
264,334,   0.00705,   0.93827,   0.95540
265,334,   0.00735,   0.92981,   0.95540
266,334,   0.00688,   0.93859,   0.95540
267,334,   0.00666,   0.93762,   0.95540
268,334,   0.00661,   0.93859,   0.95540
269,334,   0.00673,   0.93469,   0.95540
270,334,   0.00603,   0.94022,   0.95540
271,334,   0.00632,   0.94336,   0.95540
272,334,   0.00656,   0.93697,   0.95540
273,334,   0.00675,   0.93723,   0.95540
274,334,   0.00684,   0.93788,   0.95540
275,334,   0.00634,   0.93945,   0.95540
276,334,   0.00628,   0.93984,   0.95540
277,334,   0.00638,   0.93567,   0.95540
278,334,   0.00663,   0.93371,   0.95540
279,334,   0.00674,   0.93821,   0.95540
280,334,   0.00707,   0.94016,   0.95540
281,334,   0.00623,   0.93572,   0.95540
282,334,   0.00668,   0.93768,   0.95540
283,334,   0.00620,   0.93886,   0.95540
284,334,   0.00612,   0.93892,   0.95540
285,334,   0.00609,   0.93605,   0.95540
286,334,   0.00651,   0.93963,   0.95540
287,334,   0.00639,   0.94434,   0.95540
288,334,   0.00600,   0.94531,   0.95540
289,334,   0.00585,   0.94374,   0.95540
290,334,   0.00598,   0.94727,   0.95540
291,334,   0.00559,   0.94380,   0.95540
292,334,   0.00560,   0.94922,   0.95540
293,334,   0.00563,   0.95025,   0.95540
294,334,   0.00601,   0.94440,   0.95540
295,334,   0.00593,   0.94179,   0.95540
296,334,   0.00656,   0.94629,   0.95540
297,334,   0.00598,   0.94596,   0.95540
298,334,   0.00563,   0.94889,   0.95540
299,334,   0.00575,   0.94445,   0.95540
300,334,   0.00587,   0.94022,   0.95540
301,334,   0.00553,   0.95052,   0.95540
302,334,   0.00593,   0.94863,   0.95540
303,334,   0.00552,   0.94380,   0.95540
304,334,   0.00561,   0.95085,   0.95540
305,334,   0.00551,   0.94804,   0.95540
306,334,   0.00525,   0.94869,   0.95540
307,334,   0.00538,   0.94576,   0.95540
308,334,   0.00522,   0.94804,   0.95540
309,334,   0.00540,   0.94673,   0.95540
310,334,   0.00529,   0.94673,   0.95540
311,334,   0.00536,   0.94830,   0.95540
312,334,   0.00510,   0.94830,   0.95540
313,334,   0.00511,   0.94895,   0.95540
314,334,   0.00542,   0.94895,   0.95540
315,334,   0.00503,   0.95215,   0.95540
316,334,   0.00517,   0.95085,   0.95540
317,334,   0.00516,   0.94667,   0.95540
318,334,   0.00540,   0.94457,   0.95540
319,334,   0.00510,   0.95031,   0.95540
320,334,   0.00497,   0.95247,   0.95540
321,334,   0.00506,   0.95410,   0.95540
322,334,   0.00491,   0.95215,   0.95540
323,334,   0.00490,   0.95188,   0.95540
324,334,   0.00531,   0.94516,   0.95540
325,334,   0.00509,   0.95025,   0.95540
326,334,   0.00498,   0.95156,   0.95540
327,334,   0.00497,   0.95117,   0.95540
328,334,   0.00491,   0.94960,   0.95540
329,334,   0.00498,   0.94863,   0.95540
330,334,   0.00490,   0.95345,   0.95540
331,334,   0.00494,   0.95156,   0.95540
332,334,   0.00514,   0.94928,   0.95540
333,334,   0.00492,   0.95025,   0.95540
334,334,   0.00492,   0.95540,   0.95540
335,334,   0.00498,   0.94641,   0.95540
336,334,   0.00502,   0.94940,   0.95540
337,334,   0.00876,   0.91862,   0.95540
338,334,   0.01063,   0.87550,   0.95540
339,334,   0.01003,   0.90507,   0.95540
340,334,   0.00908,   0.92155,   0.95540
341,334,   0.00822,   0.92954,   0.95540
342,334,   0.00750,   0.93398,   0.95540
343,334,   0.00972,   0.91288,   0.95540
344,334,   0.01061,   0.89237,   0.95540
345,334,   0.00911,   0.90903,   0.95540
346,334,   0.00876,   0.90885,   0.95540
347,334,   0.00743,   0.92954,   0.95540
348,334,   0.00912,   0.91353,   0.95540
349,334,   0.01206,   0.85973,   0.95540
350,334,   0.00876,   0.92108,   0.95540
