epoch,best_epoch,loss,metric,best_metric
1,336,   0.53575,   0.06445,   0.86796
2,336,   0.12394,   0.27862,   0.86796
3,336,   0.11672,   0.35949,   0.86796
4,336,   0.11648,   0.35935,   0.86796
5,336,   0.11672,   0.39060,   0.86796
6,336,   0.11249,   0.42466,   0.86796
7,336,   0.10738,   0.42285,   0.86796
8,336,   0.10849,   0.41110,   0.86796
9,336,   0.10480,   0.46810,   0.86796
10,336,   0.09929,   0.49547,   0.86796
11,336,   0.09839,   0.31803,   0.86796
12,336,   0.26774,   0.14583,   0.86796
13,336,   0.14961,   0.17969,   0.86796
14,336,   0.12374,   0.26622,   0.86796
15,336,   0.11518,   0.36071,   0.86796
16,336,   0.11568,   0.31499,   0.86796
17,336,   0.10103,   0.36997,   0.86796
18,336,   0.08330,   0.28752,   0.86796
19,336,   0.05266,   0.27631,   0.86796
20,336,   0.03532,   0.39462,   0.86796
21,336,   0.03184,   0.47559,   0.86796
22,336,   0.02929,   0.53652,   0.86796
23,336,   0.02877,   0.55578,   0.86796
24,336,   0.02532,   0.57005,   0.86796
25,336,   0.02464,   0.60550,   0.86796
26,336,   0.04932,   0.30555,   0.86796
27,336,   0.03791,   0.36745,   0.86796
28,336,   0.02976,   0.51415,   0.86796
29,336,   0.03395,   0.39509,   0.86796
30,336,   0.03442,   0.32679,   0.86796
31,336,   0.02963,   0.50562,   0.86796
32,336,   0.03025,   0.44875,   0.86796
33,336,   0.03062,   0.44957,   0.86796
34,336,   0.02822,   0.53453,   0.86796
35,336,   0.02317,   0.56984,   0.86796
36,336,   0.02709,   0.45821,   0.86796
37,336,   0.02516,   0.49580,   0.86796
38,336,   0.02306,   0.56771,   0.86796
39,336,   0.02125,   0.62781,   0.86796
40,336,   0.02146,   0.63400,   0.86796
41,336,   0.01930,   0.66264,   0.86796
42,336,   0.01832,   0.66877,   0.86796
43,336,   0.01883,   0.67625,   0.86796
44,336,   0.01764,   0.70173,   0.86796
45,336,   0.01720,   0.69848,   0.86796
46,336,   0.01761,   0.69694,   0.86796
47,336,   0.01765,   0.71043,   0.86796
48,336,   0.01749,   0.72301,   0.86796
49,336,   0.02551,   0.52737,   0.86796
50,336,   0.02607,   0.50254,   0.86796
51,336,   0.02818,   0.50660,   0.86796
52,336,   0.02447,   0.52992,   0.86796
53,336,   0.02220,   0.61077,   0.86796
54,336,   0.02660,   0.47443,   0.86796
55,336,   0.02226,   0.62216,   0.86796
56,336,   0.02176,   0.60639,   0.86796
57,336,   0.02330,   0.59138,   0.86796
58,336,   0.02147,   0.65563,   0.86796
59,336,   0.02285,   0.60073,   0.86796
60,336,   0.02026,   0.69691,   0.86796
61,336,   0.02101,   0.65672,   0.86796
62,336,   0.02315,   0.59890,   0.86796
63,336,   0.01848,   0.71834,   0.86796
64,336,   0.01905,   0.71055,   0.86796
65,336,   0.01754,   0.73813,   0.86796
66,336,   0.01841,   0.72937,   0.86796
67,336,   0.01848,   0.72414,   0.86796
68,336,   0.01909,   0.72647,   0.86796
69,336,   0.01773,   0.73432,   0.86796
70,336,   0.01786,   0.73121,   0.86796
71,336,   0.01689,   0.74450,   0.86796
72,336,   0.01670,   0.74840,   0.86796
73,336,   0.01646,   0.74213,   0.86796
74,336,   0.01620,   0.75734,   0.86796
75,336,   0.01616,   0.74716,   0.86796
76,336,   0.01603,   0.75849,   0.86796
77,336,   0.01600,   0.73807,   0.86796
78,336,   0.01553,   0.75752,   0.86796
79,336,   0.01544,   0.75719,   0.86796
80,336,   0.01534,   0.76190,   0.86796
81,336,   0.01558,   0.75713,   0.86796
82,336,   0.01534,   0.76098,   0.86796
83,336,   0.01616,   0.75053,   0.86796
84,336,   0.01965,   0.71455,   0.86796
85,336,   0.01944,   0.71970,   0.86796
86,336,   0.02403,   0.52690,   0.86796
87,336,   0.01859,   0.70478,   0.86796
88,336,   0.02013,   0.68087,   0.86796
89,336,   0.01920,   0.68537,   0.86796
90,336,   0.01825,   0.72366,   0.86796
91,336,   0.01871,   0.71422,   0.86796
92,336,   0.01851,   0.74855,   0.86796
93,336,   0.02366,   0.57842,   0.86796
94,336,   0.01869,   0.69898,   0.86796
95,336,   0.01986,   0.72425,   0.86796
96,336,   0.01773,   0.76787,   0.86796
