epoch,best_epoch,loss,metric,best_metric
1,334,   0.54519,   0.09798,   0.95085
2,334,   0.14712,   0.25207,   0.95085
3,334,   0.14106,   0.35195,   0.95085
4,334,   0.13881,   0.36449,   0.95085
5,334,   0.13466,   0.30046,   0.95085
6,334,   0.14267,   0.41143,   0.95085
7,334,   0.13746,   0.41824,   0.95085
8,334,   0.13127,   0.41788,   0.95085
9,334,   0.12941,   0.52095,   0.95085
10,334,   0.08538,   0.49239,   0.95085
11,334,   0.10198,   0.24106,   0.95085
12,334,   0.06672,   0.27353,   0.95085
13,334,   0.04048,   0.34931,   0.95085
14,334,   0.03959,   0.45014,   0.95085
15,334,   0.03627,   0.55430,   0.95085
16,334,   0.03846,   0.48698,   0.95085
17,334,   0.03756,   0.45543,   0.95085
18,334,   0.03594,   0.55377,   0.95085
19,334,   0.03471,   0.61408,   0.95085
20,334,   0.03387,   0.66871,   0.95085
21,334,   0.03411,   0.66655,   0.95085
22,334,   0.03390,   0.64157,   0.95085
23,334,   0.03460,   0.69410,   0.95085
24,334,   0.03515,   0.68087,   0.95085
25,334,   0.03442,   0.70301,   0.95085
26,334,   0.03650,   0.51074,   0.95085
27,334,   0.03510,   0.59792,   0.95085
28,334,   0.03651,   0.57238,   0.95085
29,334,   0.03432,   0.54267,   0.95085
30,334,   0.03467,   0.54803,   0.95085
31,334,   0.03275,   0.61577,   0.95085
32,334,   0.03346,   0.60144,   0.95085
33,334,   0.03211,   0.61692,   0.95085
34,334,   0.03181,   0.58446,   0.95085
35,334,   0.03242,   0.64687,   0.95085
36,334,   0.03170,   0.73760,   0.95085
37,334,   0.03338,   0.72461,   0.95085
38,334,   0.03314,   0.69801,   0.95085
39,334,   0.03254,   0.76261,   0.95085
40,334,   0.03227,   0.75621,   0.95085
41,334,   0.03089,   0.73520,   0.95085
42,334,   0.03047,   0.77660,   0.95085
43,334,   0.03335,   0.76228,   0.95085
44,334,   0.03359,   0.76610,   0.95085
45,334,   0.03325,   0.76912,   0.95085
46,334,   0.03380,   0.78604,   0.95085
47,334,   0.03130,   0.78670,   0.95085
48,334,   0.03207,   0.77927,   0.95085
49,334,   0.03025,   0.65637,   0.95085
50,334,   0.03200,   0.58928,   0.95085
51,334,   0.03522,   0.52151,   0.95085
52,334,   0.04286,   0.39796,   0.95085
53,334,   0.04061,   0.41196,   0.95085
54,334,   0.03204,   0.54534,   0.95085
55,334,   0.03124,   0.57555,   0.95085
56,334,   0.02955,   0.65492,   0.95085
57,334,   0.03438,   0.58277,   0.95085
58,334,   0.03034,   0.73917,   0.95085
59,334,   0.02937,   0.62231,   0.95085
60,334,   0.02967,   0.55543,   0.95085
61,334,   0.02791,   0.72834,   0.95085
62,334,   0.02731,   0.77219,   0.95085
63,334,   0.03000,   0.78888,   0.95085
64,334,   0.02961,   0.78560,   0.95085
65,334,   0.02809,   0.67463,   0.95085
66,334,   0.02956,   0.70857,   0.95085
67,334,   0.02672,   0.74248,   0.95085
68,334,   0.02592,   0.74920,   0.95085
69,334,   0.02848,   0.81007,   0.95085
70,334,   0.02837,   0.80487,   0.95085
71,334,   0.02540,   0.76906,   0.95085
72,334,   0.02779,   0.80451,   0.95085
73,334,   0.02580,   0.80608,   0.95085
74,334,   0.02687,   0.82061,   0.95085
75,334,   0.02716,   0.83508,   0.95085
76,334,   0.02983,   0.82952,   0.95085
77,334,   0.02686,   0.83762,   0.95085
78,334,   0.02694,   0.84680,   0.95085
79,334,   0.02695,   0.84431,   0.95085
80,334,   0.02774,   0.85180,   0.95085
81,334,   0.02785,   0.85337,   0.95085
82,334,   0.02842,   0.84899,   0.95085
83,334,   0.02737,   0.85538,   0.95085
84,334,   0.02684,   0.68339,   0.95085
85,334,   0.02583,   0.62571,   0.95085
86,334,   0.02840,   0.60201,   0.95085
87,334,   0.02924,   0.56286,   0.95085
88,334,   0.03719,   0.40338,   0.95085
89,334,   0.02955,   0.63491,   0.95085
90,334,   0.02808,   0.60565,   0.95085
91,334,   0.02637,   0.66897,   0.95085
92,334,   0.02617,   0.78072,   0.95085
93,334,   0.02513,   0.71046,   0.95085
94,334,   0.02502,   0.65992,   0.95085
95,334,   0.02437,   0.79744,   0.95085
96,334,   0.02636,   0.78906,   0.95085
97,334,   0.02635,   0.76814,   0.95085
98,334,   0.02674,   0.74822,   0.95085
99,334,   0.02427,   0.66838,   0.95085
100,334,   0.02513,   0.80572,   0.95085
101,334,   0.02481,   0.74171,   0.95085
102,334,   0.02507,   0.79084,   0.95085
103,334,   0.02531,   0.78735,   0.95085
104,334,   0.02532,   0.76879,   0.95085
105,334,   0.02614,   0.83206,   0.95085
106,334,   0.02454,   0.81534,   0.95085
107,334,   0.02527,   0.83020,   0.95085
108,334,   0.02606,   0.82608,   0.95085
109,334,   0.02502,   0.83795,   0.95085
110,334,   0.02664,   0.83730,   0.95085
111,334,   0.02556,   0.84576,   0.95085
112,334,   0.02531,   0.82472,   0.95085
113,334,   0.02653,   0.85115,   0.95085
114,334,   0.02588,   0.83975,   0.95085
115,334,   0.02595,   0.84458,   0.95085
116,334,   0.02598,   0.83987,   0.95085
117,334,   0.02793,   0.83629,   0.95085
118,334,   0.02682,   0.85423,   0.95085
119,334,   0.02698,   0.84236,   0.95085
120,334,   0.02448,   0.83833,   0.95085
121,334,   0.02751,   0.84706,   0.95085
122,334,   0.02715,   0.85011,   0.95085
123,334,   0.02595,   0.84946,   0.95085
124,334,   0.02796,   0.85650,   0.95085
125,334,   0.02718,   0.84718,   0.95085
126,334,   0.02760,   0.85402,   0.95085
127,334,   0.02782,   0.85201,   0.95085
128,334,   0.02727,   0.84952,   0.95085
129,334,   0.02785,   0.85115,   0.95085
130,334,   0.02639,   0.85494,   0.95085
131,334,   0.02755,   0.85473,   0.95085
132,334,   0.02705,   0.85147,   0.95085
133,334,   0.02854,   0.85233,   0.95085
134,334,   0.02755,   0.84822,   0.95085
135,334,   0.02711,   0.85878,   0.95085
136,334,   0.02769,   0.85017,   0.95085
137,334,   0.02477,   0.71428,   0.95085
138,334,   0.02660,   0.70517,   0.95085
139,334,   0.02541,   0.74748,   0.95085
140,334,   0.02564,   0.72662,   0.95085
141,334,   0.02590,   0.78193,   0.95085
142,334,   0.02444,   0.82783,   0.95085
143,334,   0.02469,   0.82289,   0.95085
144,334,   0.02495,   0.80291,   0.95085
145,334,   0.02390,   0.79477,   0.95085
146,334,   0.02605,   0.82517,   0.95085
147,334,   0.02408,   0.80137,   0.95085
148,334,   0.02490,   0.79664,   0.95085
149,334,   0.02472,   0.81404,   0.95085
150,334,   0.02355,   0.82218,   0.95085
151,334,   0.02521,   0.82298,   0.95085
152,334,   0.02496,   0.81975,   0.95085
153,334,   0.02550,   0.81561,   0.95085
154,334,   0.02465,   0.80134,   0.95085
155,334,   0.02411,   0.76906,   0.95085
156,334,   0.02508,   0.83064,   0.95085
157,334,   0.02334,   0.81990,   0.95085
158,334,   0.02491,   0.81756,   0.95085
159,334,   0.02373,   0.82576,   0.95085
160,334,   0.02350,   0.83691,   0.95085
161,334,   0.02351,   0.84008,   0.95085
162,334,   0.02409,   0.83612,   0.95085
163,334,   0.02460,   0.84014,   0.95085
164,334,   0.02518,   0.83221,   0.95085
165,334,   0.02232,   0.78039,   0.95085
166,334,   0.02480,   0.82863,   0.95085
167,334,   0.02514,   0.82670,   0.95085
168,334,   0.02522,   0.83520,   0.95085
169,334,   0.02468,   0.84289,   0.95085
170,334,   0.02478,   0.83949,   0.95085
171,334,   0.02481,   0.84263,   0.95085
172,334,   0.02521,   0.85266,   0.95085
173,334,   0.02584,   0.84875,   0.95085
174,334,   0.02688,   0.84156,   0.95085
175,334,   0.02472,   0.84263,   0.95085
176,334,   0.02494,   0.84848,   0.95085
