,0,1,2,3,4
epoch,500.0,500.0,500.0,500.0,500.0
val_energy_within_threshold,0.6026936026936027,0.6441821247892074,0.6644182124789207,0.642495784148398,0.551433389544688
val_mae,0.0394038952668508,0.037820851505626925,0.033946918578252425,0.033773432313169635,0.05637683134891131
best energy_within_threshold,0.6548821548821548,0.6593591905564924,0.688026981450253,0.6661045531197302,0.6677908937605397
best_epoch,253.0,448.0,497.0,485.0,316.0
trn_loss,0.038875799626111984,0.03708488866686821,0.04012581706047058,0.040507834404706955,0.041521988809108734
trn_energy_within_threshold,0.6181791424751282,0.6357086300849915,0.6116931438446045,0.6132127642631531,0.4872771203517914
