epoch,best_epoch,loss,metric,best_metric
1,329,   0.61144,   0.04785,   0.96061
2,329,   0.15335,   0.13980,   0.96061
3,329,   0.07505,   0.19889,   0.96061
4,329,   0.05252,   0.29679,   0.96061
5,329,   0.03859,   0.44706,   0.96061
6,329,   0.03421,   0.57182,   0.96061
7,329,   0.03415,   0.62000,   0.96061
8,329,   0.03302,   0.63480,   0.96061
9,329,   0.03353,   0.65743,   0.96061
10,329,   0.03369,   0.68004,   0.96061
11,329,   0.03623,   0.40388,   0.96061
12,329,   0.05098,   0.29454,   0.96061
13,329,   0.04757,   0.28409,   0.96061
14,329,   0.04178,   0.32457,   0.96061
15,329,   0.03458,   0.42392,   0.96061
16,329,   0.04339,   0.31004,   0.96061
17,329,   0.03033,   0.57058,   0.96061
18,329,   0.02786,   0.56584,   0.96061
19,329,   0.02799,   0.69508,   0.96061
20,329,   0.02821,   0.73165,   0.96061
21,329,   0.02661,   0.74287,   0.96061
22,329,   0.02572,   0.70694,   0.96061
23,329,   0.02617,   0.77471,   0.96061
24,329,   0.02804,   0.78089,   0.96061
25,329,   0.02752,   0.78974,   0.96061
26,329,   0.03723,   0.41886,   0.96061
27,329,   0.03257,   0.38187,   0.96061
28,329,   0.02716,   0.69875,   0.96061
29,329,   0.02631,   0.73538,   0.96061
30,329,   0.02884,   0.48109,   0.96061
31,329,   0.02919,   0.52006,   0.96061
32,329,   0.02799,   0.57460,   0.96061
33,329,   0.03362,   0.50343,   0.96061
34,329,   0.02742,   0.77205,   0.96061
35,329,   0.02636,   0.72304,   0.96061
36,329,   0.02618,   0.77995,   0.96061
37,329,   0.02707,   0.78741,   0.96061
38,329,   0.02664,   0.84029,   0.96061
39,329,   0.02651,   0.82739,   0.96061
40,329,   0.02536,   0.84777,   0.96061
41,329,   0.02724,   0.83404,   0.96061
42,329,   0.02656,   0.82022,   0.96061
43,329,   0.02635,   0.84804,   0.96061
44,329,   0.02654,   0.83313,   0.96061
45,329,   0.02682,   0.85017,   0.96061
46,329,   0.02834,   0.85603,   0.96061
47,329,   0.02785,   0.85727,   0.96061
48,329,   0.02829,   0.85414,   0.96061
49,329,   0.02793,   0.69549,   0.96061
50,329,   0.03910,   0.35529,   0.96061
51,329,   0.02832,   0.63684,   0.96061
52,329,   0.03116,   0.53199,   0.96061
53,329,   0.03039,   0.47559,   0.96061
54,329,   0.02639,   0.65808,   0.96061
55,329,   0.02698,   0.62621,   0.96061
56,329,   0.02717,   0.74947,   0.96061
57,329,   0.02434,   0.75565,   0.96061
58,329,   0.02742,   0.69875,   0.96061
59,329,   0.02497,   0.69673,   0.96061
60,329,   0.02549,   0.75044,   0.96061
61,329,   0.02761,   0.75263,   0.96061
62,329,   0.02494,   0.78788,   0.96061
63,329,   0.02750,   0.80818,   0.96061
64,329,   0.02579,   0.81795,   0.96061
