epoch,best_epoch,loss,metric,best_metric
1,328,   0.57546,   0.03412,   0.87473
2,328,   0.15839,   0.24106,   0.87473
3,328,   0.15372,   0.32525,   0.87473
4,328,   0.15348,   0.28400,   0.87473
5,328,   0.15411,   0.32857,   0.87473
6,328,   0.11131,   0.23068,   0.87473
7,328,   0.05895,   0.33659,   0.87473
8,328,   0.04155,   0.54480,   0.87473
9,328,   0.04090,   0.54764,   0.87473
10,328,   0.03986,   0.59363,   0.87473
11,328,   0.07948,   0.24012,   0.87473
12,328,   0.09576,   0.17513,   0.87473
13,328,   0.05955,   0.26077,   0.87473
14,328,   0.05740,   0.26713,   0.87473
15,328,   0.04435,   0.38491,   0.87473
16,328,   0.04455,   0.43208,   0.87473
17,328,   0.03860,   0.46594,   0.87473
18,328,   0.03869,   0.47508,   0.87473
19,328,   0.03971,   0.50027,   0.87473
20,328,   0.03792,   0.50257,   0.87473
21,328,   0.03789,   0.54815,   0.87473
22,328,   0.03748,   0.54575,   0.87473
23,328,   0.03627,   0.55581,   0.87473
24,328,   0.03698,   0.55809,   0.87473
25,328,   0.03730,   0.55566,   0.87473
26,328,   0.03793,   0.46724,   0.87473
27,328,   0.03979,   0.41853,   0.87473
28,328,   0.03619,   0.52687,   0.87473
29,328,   0.03751,   0.56780,   0.87473
30,328,   0.03815,   0.47357,   0.87473
31,328,   0.03570,   0.54507,   0.87473
32,328,   0.03412,   0.50876,   0.87473
33,328,   0.03635,   0.59786,   0.87473
34,328,   0.03512,   0.61174,   0.87473
35,328,   0.03548,   0.69638,   0.87473
36,328,   0.03616,   0.65797,   0.87473
37,328,   0.03569,   0.68836,   0.87473
38,328,   0.03513,   0.72020,   0.87473
39,328,   0.03782,   0.74118,   0.87473
40,328,   0.03465,   0.71393,   0.87473
41,328,   0.03360,   0.74204,   0.87473
42,328,   0.03569,   0.75654,   0.87473
43,328,   0.03557,   0.76651,   0.87473
44,328,   0.03569,   0.77222,   0.87473
45,328,   0.03658,   0.78181,   0.87473
46,328,   0.03691,   0.76776,   0.87473
47,328,   0.03569,   0.77521,   0.87473
48,328,   0.03622,   0.79537,   0.87473
49,328,   0.04925,   0.36813,   0.87473
50,328,   0.04248,   0.43617,   0.87473
51,328,   0.03566,   0.52474,   0.87473
52,328,   0.03579,   0.56726,   0.87473
53,328,   0.03553,   0.68330,   0.87473
54,328,   0.03431,   0.62900,   0.87473
55,328,   0.03289,   0.68531,   0.87473
56,328,   0.03252,   0.59351,   0.87473
57,328,   0.03722,   0.64669,   0.87473
58,328,   0.03153,   0.59973,   0.87473
59,328,   0.03094,   0.68016,   0.87473
60,328,   0.03237,   0.74032,   0.87473
61,328,   0.03244,   0.72088,   0.87473
62,328,   0.03100,   0.69129,   0.87473
63,328,   0.03366,   0.78252,   0.87473
64,328,   0.03320,   0.73778,   0.87473
65,328,   0.03310,   0.75314,   0.87473
66,328,   0.03363,   0.79261,   0.87473
67,328,   0.03312,   0.78350,   0.87473
68,328,   0.03335,   0.78453,   0.87473
69,328,   0.03155,   0.78735,   0.87473
70,328,   0.03144,   0.78075,   0.87473
71,328,   0.03142,   0.77725,   0.87473
72,328,   0.03173,   0.80004,   0.87473
73,328,   0.03320,   0.80427,   0.87473
74,328,   0.03164,   0.80531,   0.87473
75,328,   0.03094,   0.79463,   0.87473
76,328,   0.03195,   0.79554,   0.87473
77,328,   0.03182,   0.79978,   0.87473
78,328,   0.03150,   0.79794,   0.87473
79,328,   0.03079,   0.80276,   0.87473
80,328,   0.03177,   0.80214,   0.87473
81,328,   0.03154,   0.81561,   0.87473
82,328,   0.03100,   0.81605,   0.87473
83,328,   0.03030,   0.80850,   0.87473
84,328,   0.03106,   0.65089,   0.87473
85,328,   0.03077,   0.67185,   0.87473
86,328,   0.03145,   0.65808,   0.87473
87,328,   0.03360,   0.68330,   0.87473
88,328,   0.03265,   0.71058,   0.87473
89,328,   0.03041,   0.69783,   0.87473
90,328,   0.03493,   0.68774,   0.87473
91,328,   0.03260,   0.54199,   0.87473
92,328,   0.03070,   0.61819,   0.87473
93,328,   0.03071,   0.75953,   0.87473
94,328,   0.03046,   0.66140,   0.87473
95,328,   0.03078,   0.65794,   0.87473
96,328,   0.02827,   0.71070,   0.87473
97,328,   0.02960,   0.78155,   0.87473
98,328,   0.02931,   0.73961,   0.87473
99,328,   0.02872,   0.75394,   0.87473
100,328,   0.02914,   0.75900,   0.87473
101,328,   0.02841,   0.78891,   0.87473
102,328,   0.02816,   0.80487,   0.87473
103,328,   0.02772,   0.67809,   0.87473
104,328,   0.03065,   0.79374,   0.87473
105,328,   0.02820,   0.76045,   0.87473
106,328,   0.02879,   0.79696,   0.87473
107,328,   0.02834,   0.75929,   0.87473
108,328,   0.02853,   0.80270,   0.87473
109,328,   0.02835,   0.79717,   0.87473
110,328,   0.02898,   0.83366,   0.87473
111,328,   0.02967,   0.83242,   0.87473
112,328,   0.02941,   0.81789,   0.87473
113,328,   0.02992,   0.83123,   0.87473
114,328,   0.02883,   0.81990,   0.87473
115,328,   0.02973,   0.81990,   0.87473
116,328,   0.02783,   0.81354,   0.87473
117,328,   0.03003,   0.83748,   0.87473
118,328,   0.02897,   0.82537,   0.87473
119,328,   0.02919,   0.82511,   0.87473
120,328,   0.02934,   0.81182,   0.87473
121,328,   0.02975,   0.83535,   0.87473
122,328,   0.02987,   0.83943,   0.87473
123,328,   0.02877,   0.83899,   0.87473
124,328,   0.02961,   0.83390,   0.87473
125,328,   0.03017,   0.83899,   0.87473
126,328,   0.03004,   0.83866,   0.87473
127,328,   0.02989,   0.83532,   0.87473
128,328,   0.02985,   0.83526,   0.87473
129,328,   0.02953,   0.84289,   0.87473
130,328,   0.03040,   0.84257,   0.87473
131,328,   0.02964,   0.83212,   0.87473
132,328,   0.02912,   0.83916,   0.87473
133,328,   0.02953,   0.84576,   0.87473
134,328,   0.03053,   0.84387,   0.87473
135,328,   0.02982,   0.84100,   0.87473
136,328,   0.02994,   0.84387,   0.87473
137,328,   0.02971,   0.80057,   0.87473
