epoch,best_epoch,loss,metric,best_metric
145,336,   0.01831,   0.68596,   0.86926
146,336,   0.01630,   0.73532,   0.86926
147,336,   0.01736,   0.68350,   0.86926
148,336,   0.01756,   0.68569,   0.86926
149,336,   0.02733,   0.47147,   0.86926
150,336,   0.02233,   0.57342,   0.86926
151,336,   0.01699,   0.72582,   0.86926
152,336,   0.01622,   0.73775,   0.86926
153,336,   0.01709,   0.71254,   0.86926
154,336,   0.01625,   0.74313,   0.86926
155,336,   0.01550,   0.76731,   0.86926
156,336,   0.01693,   0.69824,   0.86926
157,336,   0.01491,   0.78832,   0.86926
158,336,   0.01624,   0.71396,   0.86926
159,336,   0.01617,   0.73725,   0.86926
160,336,   0.01457,   0.79273,   0.86926
161,336,   0.01376,   0.79540,   0.86926
162,336,   0.01593,   0.74556,   0.86926
163,336,   0.01644,   0.74183,   0.86926
164,336,   0.01404,   0.81001,   0.86926
165,336,   0.01463,   0.77711,   0.86926
166,336,   0.01671,   0.70727,   0.86926
167,336,   0.01637,   0.72100,   0.86926
168,336,   0.01331,   0.79326,   0.86926
169,336,   0.01411,   0.77509,   0.86926
170,336,   0.01460,   0.77580,   0.86926
171,336,   0.01306,   0.80220,   0.86926
172,336,   0.01340,   0.81214,   0.86926
173,336,   0.01484,   0.76364,   0.86926
174,336,   0.01452,   0.78060,   0.86926
175,336,   0.01467,   0.76127,   0.86926
176,336,   0.01361,   0.79176,   0.86926
177,336,   0.01199,   0.79540,   0.86926
178,336,   0.01207,   0.80987,   0.86926
179,336,   0.01449,   0.78279,   0.86926
180,336,   0.01492,   0.75545,   0.86926
181,336,   0.01294,   0.80226,   0.86926
182,336,   0.01225,   0.80152,   0.86926
183,336,   0.01166,   0.79939,   0.86926
184,336,   0.01170,   0.80226,   0.86926
185,336,   0.01193,   0.80380,   0.86926
186,336,   0.01170,   0.79951,   0.86926
187,336,   0.01174,   0.80433,   0.86926
188,336,   0.01122,   0.81365,   0.86926
189,336,   0.01260,   0.80350,   0.86926
190,336,   0.01291,   0.80179,   0.86926
191,336,   0.01169,   0.79930,   0.86926
192,336,   0.01225,   0.79939,   0.86926
193,336,   0.01138,   0.80276,   0.86926
194,336,   0.01136,   0.79415,   0.86926
195,336,   0.01114,   0.80682,   0.86926
196,336,   0.01131,   0.81111,   0.86926
197,336,   0.01120,   0.80270,   0.86926
198,336,   0.01095,   0.80439,   0.86926
199,336,   0.01086,   0.80661,   0.86926
200,336,   0.01087,   0.80629,   0.86926
201,336,   0.01068,   0.82037,   0.86926
202,336,   0.01057,   0.81333,   0.86926
203,336,   0.01063,   0.81404,   0.86926
204,336,   0.01067,   0.81371,   0.86926
205,336,   0.01062,   0.80353,   0.86926
206,336,   0.01038,   0.81581,   0.86926
207,336,   0.01037,   0.81581,   0.86926
208,336,   0.01034,   0.81019,   0.86926
209,336,   0.01054,   0.81123,   0.86926
210,336,   0.01027,   0.80785,   0.86926
211,336,   0.01026,   0.81123,   0.86926
212,336,   0.01025,   0.80771,   0.86926
213,336,   0.01017,   0.81371,   0.86926
214,336,   0.01007,   0.81913,   0.86926
215,336,   0.01045,   0.81507,   0.86926
216,336,   0.01012,   0.81620,   0.86926
217,336,   0.01896,   0.60482,   0.86926
218,336,   0.02078,   0.59810,   0.86926
219,336,   0.01738,   0.66877,   0.86926
220,336,   0.01686,   0.71325,   0.86926
221,336,   0.02103,   0.59556,   0.86926
222,336,   0.02134,   0.56108,   0.86926
223,336,   0.02557,   0.58390,   0.86926
224,336,   0.02142,   0.59763,   0.86926
225,336,   0.01854,   0.62157,   0.86926
226,336,   0.01664,   0.70034,   0.86926
227,336,   0.01688,   0.66057,   0.86926
228,336,   0.01674,   0.69218,   0.86926
229,336,   0.01563,   0.74589,   0.86926
230,336,   0.01296,   0.79466,   0.86926
231,336,   0.01342,   0.77607,   0.86926
232,336,   0.01415,   0.76494,   0.86926
233,336,   0.01371,   0.75692,   0.86926
234,336,   0.01258,   0.79267,   0.86926
235,336,   0.01380,   0.77222,   0.86926
236,336,   0.01608,   0.68413,   0.86926
237,336,   0.01239,   0.80993,   0.86926
238,336,   0.01113,   0.82771,   0.86926
239,336,   0.01289,   0.81431,   0.86926
240,336,   0.01498,   0.71839,   0.86926
241,336,   0.01453,   0.75749,   0.86926
242,336,   0.01213,   0.80688,   0.86926
243,336,   0.01254,   0.79972,   0.86926
244,336,   0.01331,   0.78628,   0.86926
245,336,   0.01169,   0.81723,   0.86926
246,336,   0.01204,   0.80081,   0.86926
247,336,   0.01229,   0.80726,   0.86926
248,336,   0.01072,   0.83807,   0.86926
249,336,   0.01054,   0.84067,   0.86926
250,336,   0.01146,   0.82602,   0.86926
251,336,   0.01128,   0.82999,   0.86926
252,336,   0.01333,   0.76956,   0.86926
253,336,   0.01249,   0.79235,   0.86926
254,336,   0.01299,   0.78581,   0.86926
255,336,   0.01099,   0.83239,   0.86926
256,336,   0.01182,   0.82034,   0.86926
257,336,   0.01124,   0.83182,   0.86926
258,336,   0.01116,   0.83319,   0.86926
259,336,   0.01131,   0.82792,   0.86926
260,336,   0.01146,   0.82594,   0.86926
261,336,   0.01164,   0.80439,   0.86926
262,336,   0.01219,   0.80199,   0.86926
263,336,   0.00976,   0.84588,   0.86926
264,336,   0.01075,   0.83937,   0.86926
265,336,   0.01046,   0.83212,   0.86926
266,336,   0.01064,   0.84452,   0.86926
267,336,   0.00994,   0.83786,   0.86926
268,336,   0.00974,   0.84550,   0.86926
269,336,   0.00981,   0.83949,   0.86926
270,336,   0.00944,   0.84437,   0.86926
271,336,   0.01053,   0.84186,   0.86926
272,336,   0.01356,   0.76918,   0.86926
273,336,   0.00991,   0.84783,   0.86926
274,336,   0.01055,   0.82780,   0.86926
275,336,   0.01048,   0.84126,   0.86926
276,336,   0.01103,   0.84263,   0.86926
277,336,   0.01137,   0.82774,   0.86926
278,336,   0.00904,   0.85233,   0.86926
279,336,   0.00937,   0.85429,   0.86926
280,336,   0.00979,   0.84490,   0.86926
281,336,   0.00866,   0.85070,   0.86926
282,336,   0.00849,   0.85352,   0.86926
283,336,   0.01018,   0.86080,   0.86926
284,336,   0.00992,   0.85689,   0.86926
285,336,   0.01003,   0.84431,   0.86926
286,336,   0.00851,   0.84869,   0.86926
287,336,   0.00897,   0.85278,   0.86926
288,336,   0.01024,   0.85363,   0.86926
289,336,   0.01037,   0.84476,   0.86926
290,336,   0.00921,   0.85011,   0.86926
291,336,   0.00908,   0.84881,   0.86926
292,336,   0.00841,   0.84730,   0.86926
293,336,   0.00835,   0.85511,   0.86926
294,336,   0.00855,   0.85597,   0.86926
295,336,   0.00870,   0.85721,   0.86926
296,336,   0.00910,   0.86325,   0.86926
297,336,   0.00931,   0.85168,   0.86926
298,336,   0.00874,   0.85109,   0.86926
299,336,   0.00861,   0.84914,   0.86926
300,336,   0.00830,   0.85467,   0.86926
301,336,   0.00865,   0.85402,   0.86926
302,336,   0.00845,   0.85050,   0.86926
303,336,   0.00885,   0.85337,   0.86926
304,336,   0.00846,   0.85701,   0.86926
305,336,   0.00831,   0.85266,   0.86926
306,336,   0.00857,   0.85121,   0.86926
307,336,   0.00835,   0.85538,   0.86926
308,336,   0.00830,   0.85739,   0.86926
309,336,   0.00808,   0.85825,   0.86926
310,336,   0.00862,   0.85251,   0.86926
311,336,   0.00809,   0.85467,   0.86926
312,336,   0.00840,   0.84996,   0.86926
313,336,   0.00847,   0.85056,   0.86926
314,336,   0.00823,   0.85636,   0.86926
315,336,   0.00807,   0.85467,   0.86926
316,336,   0.00782,   0.85624,   0.86926
317,336,   0.00808,   0.86145,   0.86926
318,336,   0.00795,   0.85955,   0.86926
319,336,   0.00796,   0.85988,   0.86926
320,336,   0.00806,   0.85467,   0.86926
321,336,   0.00797,   0.85701,   0.86926
322,336,   0.00785,   0.85813,   0.86926
323,336,   0.00777,   0.85500,   0.86926
324,336,   0.00798,   0.86080,   0.86926
325,336,   0.00829,   0.85908,   0.86926
326,336,   0.00796,   0.85609,   0.86926
327,336,   0.00794,   0.85695,   0.86926
328,336,   0.00790,   0.85961,   0.86926
329,336,   0.00812,   0.86189,   0.86926
330,336,   0.00803,   0.86085,   0.86926
331,336,   0.00821,   0.85387,   0.86926
332,336,   0.00799,   0.85804,   0.86926
333,336,   0.00780,   0.86177,   0.86926
334,336,   0.00789,   0.86080,   0.86926
335,336,   0.00816,   0.86254,   0.86926
336,336,   0.00779,   0.86926,   0.86926
337,336,   0.01377,   0.77725,   0.86926
338,336,   0.02003,   0.60008,   0.86926
339,336,   0.03101,   0.41939,   0.86926
340,336,   0.02106,   0.56084,   0.86926
341,336,   0.01599,   0.73813,   0.86926
342,336,   0.01385,   0.75385,   0.86926
343,336,   0.01365,   0.77936,   0.86926
344,336,   0.01341,   0.77282,   0.86926
345,336,   0.01145,   0.82522,   0.86926
346,336,   0.01080,   0.83449,   0.86926
347,336,   0.01274,   0.78377,   0.86926
348,336,   0.01236,   0.79883,   0.86926
349,336,   0.01112,   0.83209,   0.86926
350,336,   0.01267,   0.82564,   0.86926
